Branch	Gene
0	ITPRIP
0	CNNM2
0	PDCD11
0	ADAM12
1	RGS10
0	BTBD10
1	ADM
0	GAS2
1	SLC5A12
0	LIN7C
0	LRRC4C
0	IMMP1L
4	SAA4
0	PGAP2
0	TUT1
3	SCGB1A1
1	SYT8
5	ZNF214
5	ZNF215
0	HSD17B12
0	APIP
0	PAMR1
0	DGKZ
0	EIF3M
2	TNKS1BP1
3	GLYAT
2	SERPING1
1	OR5F1
0	SSRP1
0	SLC43A1
0	PTPRJ
0	C11orf49
0	ARFGAP2
0	CELF1
1	C11orf73
1	CCDC81
1	SESN3
1	ENDOD1
1	CCDC82
1	KLHL35
0	TENM4
0	SERPINH1
0	CAPN5
0	INTS4
0	PAK1
0	RPS3
1	ZC3H12C
0	TTC12
0	NCAM1
0	DRD2
4	C11orf52
0	HTR3B
0	NPAT
0	ATM
0	AASDHPPT
0	GLB1L2
1	SLX4IP
0	LAMTOR1
0	P4HA3
1	GRIK4
0	ST14
0	HYOU1
12	GGTLC1
5	C20orf78
1	ADAM33
1	SLC22A8
0	CSRP2BP
0	DAK
0	MTA2
0	TMEM138
0	FADS1
0	TMC2
0	EML3
0	INCENP
2	ZP1
5	PLAC1L
4	MS4A3
0	PLCH2
11	FRG1B
1	CPSF7
5	MS4A2
0	B3GAT3
0	EI24
0	CCDC15
0	CHEK1
0	FEZ1
2	ESAM
0	KIRREL3
0	MPZL2
0	SCN2B
0	SIDT2
0	TMEM25
0	TAGLN
0	JPH2
2	DUSP15
2	COMMD7
4	C20orf144
1	KIAA1755
4	SPATA25
1	OCSTAMP
3	DSN1
0	SOGA1
1	CNBD2
4	SPINT4
1	CDH22
0	LSM14B
0	YTHDF1
0	CABLES2
2	ORAOV1
0	GPHA2
4	SLC22A9
0	TRPT1
0	NUDT22
0	FERMT3
0	PLCB3
0	MRPL49
1	CDC42EP2
0	FAU
0	TM7SF2
0	VPS51
0	TBX6
0	PPP4C
0	ALDOA
0	FAM57B
0	DOC2A
0	TAOK2
3	TMEM219
0	HMGA2
1	MMP3
0	CNKSR2
1	CNTN5
5	KLRF1
3	CLEC1A
0	MKX
0	MPP7
3	C10orf68
0	GRIN2B
0	ITGB1
3	ANXA8L1
5	FXYD4
12	TRIM48
1	OR8K1
1	OR5M9
0	PCDH15
0	CWC15
3	FCGR1A
0	ARID5B
2	KLHL1
0	CDH8
0	DCUN1D2
0	TMCO3
1	TMEM218
0	TIRAP
0	N6AMT2
0	LATS2
0	SAP18
1	LPHN3
0	KIAA1328
0	FAM124A
1	MIA2
2	CTAGE5
0	HNMT
0	LYPD1
1	LYPD6B
0	PDCD4
0	ADRA2A
0	GPM6A
0	WDR17
3	SPATA4
0	VEGFC
2	CCDC102B
2	CD226
1	CNDP1
2	FSIP1
0	DLG2
3	CCDC83
2	RGS18
0	PRSS23
1	MTMR12
1	PPP1R1C
1	C11orf53
0	CCT5
0	FAM173B
0	DOCK1
0	DIXDC1
0	DLAT
1	PIH1D2
1	C11orf57
0	TIMM8B
4	IL18
0	PTS
1	PIP4K2A
1	C2orf50
0	FREM2
0	FOXO1
0	CRIM1
0	SEC24D
0	ABCB9
0	RILPL2
0	DHX37
0	UBC
0	ITPR1
5	TKTL2
0	PRSS53
0	SLC7A11
0	CCRN4L
0	ENKUR
0	GPR158
8	LYZL2
0	CACNA2D4
0	DCP1B
0	CACNA1C
1	KCNA6
0	THRB
0	NGLY1
0	OXSM
0	UEVLD
0	TMEM86A
3	C12orf45
0	C12orf23
0	BTBD11
0	UBE3B
0	ANK3
1	IPMK
1	RAD9B
0	PLBD2
0	DLG5
2	MAT1A
0	SLC2A13
0	GXYLT1
0	TWF1
0	DIP2C
0	EIF4E
0	MAGI1
1	TEX30
1	CSNK1G3
0	SRFBP1
0	AKAP6
0	NPAS3
0	FAM177A1
1	MBIP
1	MIPOL1
0	EXT2
0	TMEM18
1	ALLC
0	KCTD14
0	ME3
0	MSGN1
1	ADAMTS12
0	NUBPL
0	NEK7
1	ATP6V1G3
1	FER
0	VIPAS39
0	ANKRD50
0	UPF2
0	CDC123
1	SCLT1
0	CCDC3
0	C4orf33
0	FRMD4A
2	SLC25A31
0	PTPRO
0	EPS8
0	ACAD8
0	THYN1
0	VPS26B
0	NCAPD3
0	VTI1A
0	QDPR
0	FAM160B1
0	ANO4
0	TEX9
0	QTRTD1
0	DRD3
0	MMAA
0	ZNF827
0	POU4F2
0	EDNRA
0	NR3C2
6	AKR1C2
2	DPYSL4
2	VENTX
0	ADAM8
0	ITIH2
0	KIN
0	PIGF
1	ANKAR
0	INPP1
0	MFSD6
0	RNF144A
0	ASAP2
0	ADAM17
0	FLI1
0	KCNJ1
0	TMEM45B
0	WWC2
1	MLF1IP
0	ACSL1
0	SLC25A4
1	AMN1
0	BICD1
0	SAV1
1	CCDC122
4	SERP2
0	NBAS
1	ZNF385D
0	TDO2
0	GUF1
0	SLC35F4
1	GABRA2
0	SACS
3	CCDC175
8	PABPC3
0	CENPJ
0	FBXO4
0	C5orf28
4	CCL28
1	PARP8
0	GFRA1
0	CACUL1
0	DST
2	BEND6
0	TIAL1
0	BAG3
0	GLT1D1
0	TMEM132D
1	RBM46
0	SCHIP1
0	LIX1L
1	MCHR2
11	NBPF11
0	KCNE4
0	AP1S3
1	RABGAP1L
5	CCDC74B
0	TMEM56
0	MZT2B
8	TUBA3E
0	ASTN1
5	CFC1B
0	FAM168B
0	PTPN14
0	MGAT5
0	TMEM163
0	GPATCH11
0	HSPB8
0	GEMIN6
0	TMEM178A
0	POU4F1
0	RNF219
2	CYSLTR2
0	GRID2
1	ARL11
2	RIT2
0	SETBP1
0	ARL14EP
0	EPG5
1	PSTPIP2
0	ATP5A1
1	HAUS1
0	C18orf25
3	SPC25
2	G6PC2
0	PDK1
2	PTH
0	PDE3B
0	TCF7L1
4	TGOLN2
3	SH2D6
0	KCNK13
0	UHMK1
1	ATG10
0	POC5
0	SPOCK1
0	FAM151B
0	TADA1
0	GUCY1A2
0	CWF19L2
0	JMY
0	HOMER1
1	XRCC4
2	BOLL
6	ZNF547
4	ZNF776
4	ZNF256
1	SUV39H2
0	DCLRE1C
1	OLAH
0	RPP38
0	NMT2
3	ZSCAN1
0	USP12
0	CCDC50
0	CAMK4
0	TRIM36
0	ZFP36L2
0	PAN3
0	PLEKHH2
0	PFKM
3	TMEM123
0	GRIA4
0	IGSF10
0	SPEF2
2	SPARCL1
2	DMP1
4	MEPE
0	MBNL1
0	CAPSL
0	NADK2
2	GPD1L
0	GJA1
0	CCNO
0	DDX4
4	CLEC4F
0	SLC30A6
0	PELO
0	RASGRP3
0	SAR1B
3	CATSPER3
12	FAM21B
0	GPR180
0	TCTEX1D1
0	WDR78
0	ANKRD22
0	FARP1
1	IFIT5
0	SLC16A12
0	PANK1
0	PRDM8
0	BMP3
1	HNRNPDL
0	HHEX
0	UTRN
0	GRM1
0	PTPRK
0	GGPS1
1	CNTNAP4
8	ZNF117
0	RAB3C
3	IFLTD1
0	MARVELD2
0	RAD17
0	MED21
0	PLOD2
1	STK32B
0	NRSN1
0	JAKMIP1
0	ZIC1
0	GPR125
0	CPB1
0	SREK1IP1
0	LGI2
0	CWC27
0	MR1
0	SRP19
4	CENPH
0	CDYL
1	CARHSP1
2	TEKT5
1	BANK1
0	TXNDC11
0	DAB2
0	ACMSD
1	BCL2L11
0	ANAPC1
1	CAST
0	SCOC
0	CLGN
0	CETN3
0	SMARCA5
1	SYCP2L
0	BMP6
13	RGPD3
0	RASSF3
0	HNRNPU
0	RANBP2
0	AHCTF1
0	MERTK
0	TMEM87B
5	OR14K1
1	PTPRR
0	NR4A2
1	CCDC148
0	PLA2R1
0	RBMS1
1	SCN3A
0	FEZF2
3	CD96
3	GPR110
1	GPR115
1	FRMD1
0	FAM49B
0	ASAP1
0	TRAPPC8
1	FAM81B
0	INO80C
0	LPCAT1
0	PLEKHG4B
2	NMRAL1
0	UBALD1
3	C16orf89
0	TMEM251
0	ING1
3	TEX29
4	SPACA7
0	ADPRHL1
1	CMTM7
0	FBXL2
0	UBP1
1	RMND5A
4	CD8A
0	RPIA
0	TUBGCP5
10	GOLGA8I
0	PTPRD
0	LURAP1L
0	CNKSR3
0	GTF2E1
0	CFDP1
5	TGIF2LX
0	ZDHHC7
1	C7orf31
3	TMPRSS11D
0	JAZF1
0	CMIP
0	SPHKAP
0	KCNJ16
0	PID1
0	TRIP12
1	FBXO36
0	CEBPG
0	KCTD15
5	ZNF599
0	MCOLN2
3	LGI4
0	DDAH1
0	SREK1
0	CHD1
0	ANKFN1
0	DGKE
0	HS2ST1
0	MSI2
1	CACNA2D1
0	ZUFSP
1	HS3ST3A1
0	GDPD1
1	NUS1
1	SEMA3D
0	PPP2R5E
3	ASB17
0	GRAP
0	SLC5A10
0	AK5
0	C17orf103
2	CABYR
1	IMPACT
0	ANKRD29
0	C6orf57
2	CHST9
2	THY1
0	DNAAF1
3	C16orf74
0	TBCEL
0	JPH3
0	ANKH
0	FAM105B
0	UBASH3B
1	ROBO4
0	ROBO3
0	PANX3
0	TBRG1
0	NRGN
0	FAM134B
1	CDH12
0	GPR15
0	TOMM70A
0	ABI3BP
1	ANGPT1
0	PITPNC1
0	CC2D1B
3	CERS3
0	PRKCA
0	LRRK1
0	CEP112
2	GAL3ST2
2	ABCA9
3	ABCA6
1	ABCA10
0	ABCA5
1	ENPP3
2	C4orf19
0	UCHL1
0	MIA3
0	DISP1
1	TNIK
0	FAM167A
1	NEIL2
0	PGM5
0	WNT3A
0	OBSCN
0	LONRF1
0	TRIM11
0	ENAH
0	PPP1R3A
0	CCSAP
1	ASZ1
0	SH3RF1
0	BUB3
0	GPR26
0	CCDC173
0	MMP21
1	C10orf90
0	FAM69A
0	ATP5G3
9	CNTNAP3B
13	FAM27C
5	MAGED4
0	PDLIM3
0	SORBS2
0	TCEB1
2	LY96
4	PSMA8
0	CXADR
0	BTG3
0	C21orf91
0	CHODL
1	TMPRSS15
0	NCAM2
3	L3MBTL4
0	PDE1C
0	RABGEF1
1	MRPL39
1	ATP5J
0	GABPA
0	ADAMTS1
0	ADAMTS5
2	TSEN2
5	SLFN13
0	WNT7A
0	XPC
3	C17orf50
0	CCDC174
0	FGD5
0	FLCN
0	DPH3
0	OXNAD1
0	PLCL2
0	CXXC1
1	SKA1
1	PPP4R1
0	APCDD1
0	PIEZO2
0	MPPE1
0	USP43
0	RAB6B
0	EME1
1	EPHB1
0	ACSS1
0	ANKRD40
4	ZNF18
0	CA10
1	VOPP1
5	SEPT14
1	APOOL
0	DKK2
0	CYP2U1
0	RSPH10B
0	FBXL18
1	CNTNAP5
2	PROM2
0	AK9
3	ODF1
1	KLF10
0	PTPRN2
0	AZIN1
0	ATP6V1C1
0	TMEM55A
0	OTUD6B
0	CDK19
1	GTF3C6
0	MARCKS
0	TTC39B
1	AGPAT5
0	MMS19
4	OR4K1
0	PI4K2A
0	MARVELD1
0	ZFYVE27
0	GOLGA7B
0	GPR78
0	TRMT44
13	RP11-195B21.3
0	SLC25A28
0	HSPA13
1	SAMSN1
0	USP25
0	GRAMD3
0	ZCCHC10
0	C16orf87
0	MOV10
0	RHOC
0	PPM1J
4	DBI
0	SLC16A1
0	HEATR3
13	TRIM74
0	MKI67IP
0	OXA1L
0	SLC7A7
0	LARP1
0	CNOT8
0	GRIA1
0	LRGUK
0	SETD9
0	MIER3
0	NUP205
3	ZKSCAN2
0	C9orf85
0	PIK3AP1
0	RBM45
0	C10orf12
0	TTN
3	VSIG4
0	PDIA4
0	KDM8
2	PDZD9
1	OTOA
1	KCTD18
0	FAM126B
3	ALS2CR12
3	ALS2CR11
0	TMEM237
0	FZD7
1	SPAG17
0	DEPTOR
0	FMN2
0	RNF20
5	CYLC2
0	PPARGC1B
1	ELMO1
0	SLC26A2
0	LSM11
0	MED7
3	FAM154A
0	RRAGA
0	SLC24A2
2	TRIM42
0	ACPL2
0	ADCY8
0	RASA2
0	RMND1
5	RAET1L
0	SLA
0	TMBIM4
0	VBP1
0	RAB39B
0	CLIC2
0	AFF2
0	MICU3
1	GRIP1
0	VPS37A
0	KIF5A
0	TMEM185A
2	NAT2
6	MAGEA8
1	PSD3
0	C9orf41
0	MCU
0	ELMSAN1
0	TTC18
0	GNA14
0	FAM161B
1	GNAQ
1	WIF1
3	UGT2B4
0	GPR61
1	MMP16
0	ADK
0	KCNMA1
0	BATF
0	DCK
0	ADAMTS3
0	ALX3
0	DPY19L4
0	NDUFAF6
0	DRAM2
1	C8orf37
0	PPEF2
1	C15orf26
0	ADAMTSL3
4	SLC28A1
0	WHAMM
5	CXCL13
0	N6AMT1
0	RWDD2B
0	USP16
0	CCT8
1	MAP3K7CL
5	NAA11
0	BACH1
0	CLDN17
0	CLDN8
0	TSPAN7
0	TIAM1
0	SCAF4
0	RPGR
0	CDK20
0	PCGF6
0	ANKRD9
1	SFR1
0	SORCS3
0	SFXN2
3	C14orf2
0	FUT6
0	TDRD9
0	FGF18
0	PCDH1
1	SH3RF2
0	GDF6
0	UQCRB
0	MTERFD1
0	PTDSS1
0	PPP2R2B
0	RPL30
0	KCNS2
3	FAM122C
0	SUPV3L1
0	FAM122B
0	EEF1A1
0	FBXO43
0	HKDC1
0	HK1
0	TYSND1
0	PHF6
0	CD109
0	LRFN2
0	NODAL
3	PRG3
3	UBE2L6
0	ZDHHC5
0	MED19
0	ZFAND3
0	NPTN
0	KAT6B
0	SAMD8
0	RAB11FIP1
1	UNC5D
4	GLYATL2
1	UTP14A
0	AIFM1
0	MAPK13
0	BAG4
3	MS4A1
0	TBC1D31
0	WDYHV1
0	ATAD2
0	FBXO32
2	NSMCE2
4	ZNF689
0	PRR14
0	FBRS
1	FRRS1
0	PHKG2
1	HIAT1
0	SASS6
0	COX6A2
1	ITGAD
0	GPR112
0	ZIC3
0	MALSU1
0	VPS8
0	GALK2
0	LHFPL4
0	B3GNT7
1	MPV17L
0	BUB1B
0	PDE6D
0	EIF4A2
0	BRPF1
1	RPUSD3
0	SST
0	TATDN2
4	GHRL
0	SEC13
1	EXOG
0	NTAN1
3	SHCBP1L
0	NMNAT2
0	ZFYVE9
0	ATP2B2
3	LYZL4
0	SLC6A1
0	SMG1
0	FCHO2
1	RBPMS
1	TMEM171
0	KLHL40
0	C8A
0	TIMP4
0	NRG1
1	C1orf27
0	CPT2
0	NECAP2
1	LRP8
0	CDCP2
0	PAXIP1
0	STEAP2
1	SSBP3
0	HTR5A
0	CLDN12
0	MMP14
0	FZD1
0	GATAD1
0	SUSD3
0	TMED6
13	CLEC18A
8	DHRS4
3	C1orf158
3	CLEC18C
3	ARMC12
0	ST3GAL2
0	FUK
13	PRAMEF15
3	IL34
0	DHRS1
0	CACNA1D
2	ARSE
0	KIT
0	HYDIN
0	AASDH
5	ZNF19
2	CACNA2D3
0	RNF111
0	CCNB2
2	FAM81A
0	MYO1E
0	APPL1
4	MUM1L1
0	AFAP1L1
0	TSC22D3
0	DSCR3
0	DYRK1A
1	KCNJ6
1	KCNJ15
1	ERG
0	ETS2
0	TSPAN18
2	LCA5L
0	SLC35B2
0	TMEM164
0	MX1
0	CREB3L1
0	C2CD2
0	TAB3
0	SLC38A10
0	PALM2-AKAP2
0	ZNF618
1	DGKI
3	C9orf91
0	SVOPL
0	SNX22
0	UBN2
0	BRAF
1	SLC34A2
0	ACAN
0	PSMG3
0	CABP1
0	WDR19
0	SLC37A3
0	AP3S2
0	FMNL2
0	GAREML
0	SPPL3
0	DPYSL5
0	DRC1
0	RAB28
0	FAM213B
5	TNFRSF14
0	PANK4
3	CIB4
0	MEGF11
0	C12orf43
0	PEX10
0	RER1
0	RADIL
0	SKI
9	SSX2B
0	WIPI2
0	LDLRAP1
0	AGAP1
0	KRTCAP3
2	ANKRD61
1	PAFAH2
2	EXTL1
0	SLC30A2
0	BRE
1	TRIM63
0	WDR66
0	MRPL17
4	DUSP2
1	GRHL3
0	UBXN11
4	NLRP14
0	PTPDC1
0	GALNT14
0	NCK1
0	HPD
0	RHPN1
0	TPRG1L
0	LRRC43
0	XDH
0	XKR8
0	CNNM4
0	EYA3
0	DZIP1L
1	FANCC
0	MRAS
0	WASF2
0	ABHD3
1	ESYT3
0	FAIM
0	FAM46B
1	CLSTN2
0	COLEC12
0	RNF207
0	CUL4B
0	GPR153
0	SLC13A3
3	GPRASP2
0	RHBDL2
0	AUTS2
0	SHROOM4
2	HIST1H2BD
1	CDC25C
0	HIST1H4H
0	MITD1
0	EIF5B
0	RIBC1
3	TMSB15B
1	C2orf62
0	CNOT11
0	KCNB1
0	TSPAN33
0	NRG2
1	AHCYL2
1	B4GALT5
3	CD1D
4	CD1A
0	SPATA2
4	CD1C
12	FAM86C1
5	CD1B
0	DNAH3
4	CD1E
4	HMHB1
2	CPA2
0	NCF1
0	CPA5
1	TSR2
0	PPP1R9A
0	ZC3H18
1	ZFAND2B
4	POM121L2
0	GDPD5
0	DYNC1I1
0	PFKFB1
0	ALAS2
0	TMED4
0	PPP1R15B
1	COPG2
0	C11orf30
0	AGPAT6
0	PKD1L1
5	ZSCAN12
0	ELK4
4	SLAMF8
0	SLC45A3
0	DUSP23
0	RNF166
0	NBL1
0	HTR6
1	ITLN2
0	USF1
3	PLA2G2F
3	SPATA2L
0	NIT1
0	DEDD
0	ZNF276
3	NPM2
0	EDA
0	FGF17
0	VWA5B1
0	CDA
0	PINK1
0	B4GALT3
0	DMTN
1	ADAMTS4
1	FAM160B2
0	NDUFS2
0	SLC5A11
3	FCER1G
3	APOA2
1	TOMM40L
0	MPZ
4	WFDC8
3	KIAA1967
1	WNT9B
0	CACHD1
1	CDC42SE2
0	RAPGEF6
0	EPB41
3	MIS18A
0	ALG8
0	FBXW5
0	C21orf59
0	SYNJ1
0	PAXBP1
4	IFNAR2
0	MRPL10
13	DMRTC1
3	IFNGR2
0	GART
0	SON
0	DONSON
0	SV2A
3	LAD1
0	STC1
0	TNNI1
0	CSRP1
5	PRAC
4	HOXB13
2	C1QC
1	KCNE2
0	ATP5G1
0	RCAN1
0	UBE2Z
4	C1orf51
0	SNF8
0	CLIC6
1	RUNX1
0	IGF2BP1
4	GIP
0	CBR1
1	C2orf81
0	GJD2
0	ACTC1
0	MORC3
0	CHAF1B
0	CLDN14
0	SIM2
0	HLCS
12	GOLGA6A
0	SCUBE1
0	ARHGAP27
0	ADPGK
4	PTMS
2	PLA2G4D
1	PADI4
0	ADIPOR1
3	CYB5R1
0	PSMD4
0	ATP13A2
0	M1AP
0	PSMB4
0	IRX6
1	BTG2
1	HK2
0	C1R
0	CELF3
0	ALDH4A1
0	STARD9
5	THEM4
0	TCHH
8	LCE2B
0	UBR1
0	AMFR
0	MED8
9	RGL4
4	SPRR2G
3	PGLYRP3
0	ISL2
0	RSPRY1
1	CCDC17
0	GPBP1L1
0	NAE1
0	TMEM69
3	GPR114
0	CCDC135
0	ACE
3	TEPP
0	UROC1
1	EFCAB14
0	SPON2
0	CHCHD6
0	CTBP1
3	LRRC36
0	TPPP3
0	ZDHHC1
0	ATP6V0D1
0	AGRP
0	ZFYVE28
0	RLTPR
2	C16orf86
3	PIP
0	FAM131B
0	RGS12
0	PSKH1
0	ZYX
0	ABR
4	LYPD5
1	CCDC117
9	ZNF230
4	CCDC107
9	ZNF222
0	NPR2
1	ZNF233
3	ZNF235
0	GNE
3	TNFRSF13C
0	ARHGAP35
0	PTGIR
4	CALM3
1	DFFA
0	CCDC28B
0	IQCC
1	TMEM234
0	BSDC1
0	ZBTB8A
0	SSU72
0	UBE2J2
0	ZNF362
0	FNDC5
0	CPAMD8
0	NR2F6
0	ANKLE1
0	CCDC58
0	VMA21
0	KALRN
0	CILP2
0	ABCG1
1	TFF3
4	TFF2
4	TFF1
0	TMPRSS3
2	UBASH3A
0	RSPH1
1	SLC37A1
0	PDE9A
0	WDR4
0	NDUFV3
0	PKNOX1
0	CBS
0	U2AF1
0	CRYAA
1	HSF2BP
2	RRP1B
0	PDXK
0	G6PD
4	CSTB
3	RRP1
0	AGPAT3
0	TRAPPC10
0	GAB3
1	C21orf33
3	ICOSLG
0	AIRE
0	C21orf2
9	ZNF66
0	LRRC3
1	ITGB2
3	FAM207A
0	RALGDS
0	FTCD
3	SPATC1L
0	LSS
0	VAV2
0	MCM3AP
3	C21orf58
0	PCNT
0	DIP2A
0	S100B
0	PRMT2
3	CLDND2
7	ZNF208
0	ADAMTS13
0	CACFD1
0	SLC2A6
1	FCN2
1	C9orf116
5	LCN1
8	ZNF714
0	GPSM1
0	C19orf47
3	HIPK4
1	C9orf117
0	TOR2A
0	ST6GALNAC6
0	SHKBP1
0	RDH13
0	ZER1
0	ZDHHC12
0	PKN3
0	SPTBN4
1	BRSK1
3	COX6B2
4	TMEM190
3	NLRP4
0	PPAPDC3
0	TAOK1
1	MED27
0	DEDD2
0	SIK3
1	MPZL3
3	AMICA1
0	NEK8
0	TLCD1
0	PCSK7
2	SAFB
3	CD3G
0	S100A1
0	CHTOP
0	CXCR5
0	ZBTB7B
0	FLAD1
0	SHC1
0	VPS11
0	NLRX1
0	ADAR
3	IL6R
0	UBE2Q1
1	CHRNB2
0	CRTC2
0	ANO10
0	FDPS
1	RUSC1
0	FAM189B
0	PAQR6
1	PMF1
0	SLC25A44
0	LMNA
0	CCR5
0	NBEAL2
0	PTH1R
0	UBQLN4
0	MYL3
4	PPP1R35
1	GPATCH4
3	LRRC71
3	GATS
8	AZGP1
0	FGFR4
0	CYP3A4
0	CYP3A7
0	NACC1
1	CYP11B1
1	HK3
5	LY6K
0	IER2
4	ZNF394
0	CPSF4
5	LY6E
0	VPS28
0	TONSL
0	PTGER1
0	MUM1
0	RECQL4
0	LRRC14
5	ZNF333
0	PPP1R16A
0	FOXH1
0	ORAI2
0	ALKBH4
3	CCDC105
0	SH2B2
0	C5orf45
0	SQSTM1
0	MGAT4B
4	RPL8
0	MAML1
0	PGLYRP2
0	LRWD1
1	FBXL13
0	NAPEPLD
3	SCGB3A1
0	PSMC2
1	CELF5
0	MFSD12
9	USP41
0	YDJC
4	CCDC116
0	DVL3
0	AP2M1
0	ABCF3
0	PCYT1A
4	FBXO27
3	DMKN
3	U2AF1L4
0	BDH1
1	NPHS1
3	THAP8
4	COX7A1
5	ZNF382
0	DUSP14
0	LRRC56
0	PLXDC1
0	PGAP3
1	IKZF3
0	GRIN2C
0	FDXR
0	SAP30BP
0	ACOX1
0	PRPSAP1
0	CYGB
0	SRSF2
1	TMEM143
4	CCL5
3	LYZL6
5	CCL16
11	TBC1D3G
1	KLHL10
3	CCDC155
0	HCRT
2	ALDH16A1
5	DCD
0	ITGA5
4	SIGLEC11
0	ZNF385A
0	MPP3
4	CD300LG
5	IZUMO2
0	NAGS
0	LSM12
0	ASB16
0	EMC10
1	JOSD2
5	SHANK1
0	FAM171A2
3	DBF4B
0	PLCD3
1	FMNL3
1	AQP5
0	RACGAP1
11	OR7G1
0	LARP4
0	GRASP
0	RAVER1
1	KRT84
3	KRT82
1	SPC24
2	IP6K3
2	LEMD2
0	ALOX15
3	TREML1
0	ZNF653
0	MED11
3	CXCL16
3	SCIMP
0	RNASEK-C17orf49
0	BCL6B
3	ASGR2
3	TNFSF13
0	SENP3
0	FGF11
0	EIF4A1
0	RPL26
2	CCDC42
0	POLR3K
0	SNRNP25
0	C16orf11
0	WDR90
0	JMJD8
1	CCDC78
2	MSLNL
1	SSTR5
0	SPSB3
0	MEIOB
0	HS3ST6
3	C16orf59
0	CCNF
0	TBC1D24
0	AMDHD2
0	NTN3
1	CCDC64B
0	PAQR4
6	FLYWCH2
5	ZG16B
3	ZNF75A
0	ADCY9
0	SHANK2
0	CLPB
1	NEU3
0	CYB561A3
3	PPP1R32
0	ASRGL1
0	GNG3
0	UBXN1
0	C11orf48
1	TTC9C
0	TAF6L
0	NXF1
0	STX5
0	SLC25A45
0	RPL29
0	ITIH3
0	DCP1A
0	SYVN1
0	ZFPL1
0	RPS6KA4
0	LRP5
0	TPCN2
1	FGF19
1	CYP4A22
3	PDZK1IP1
0	TAL1
0	CMPK1
0	BEND5
0	ELAVL4
0	SELRC1
0	ZYG11B
0	SLC1A7
2	C1orf123
0	MAGOH
0	ACOT11
0	FAM151A
0	PARS2
3	C1orf177
1	BSND
0	USP24
0	PPAP2B
0	NOL9
0	PRKAA2
0	KLHL21
0	ZSWIM5
0	GMEB1
0	SLC45A1
0	SEPN1
0	AK4
0	JAK1
0	RAVER2
0	CTRC
0	LZIC
0	RBP7
3	KNCN
0	FBLIM1
0	TMEM82
0	SLC25A34
3	AKR7A3
0	DRAXIN
3	PDPN
0	LRRC38
0	DHRS3
0	MATN1
3	LAPTM5
0	SDC3
0	PEF1
1	SYNC
0	RBBP4
0	KIAA1522
2	TSSK3
0	TMCO4
0	UBXN10
0	CAMK2N1
0	ALPL
0	WNT4
0	TTLL10
0	SCNN1D
0	MXRA8
0	C1orf86
0	MEGF6
3	CCDC27
3	IL23R
1	DIRAS3
0	NFIA
0	OMA1
0	MYSM1
0	TM2D1
0	USP1
0	FUBP1
0	NEXN
0	DNAJB4
0	ELTD1
1	LRRIQ3
1	LRRC53
0	TYW3
0	LHX8
0	SNX7
0	B3GALT2
0	NTNG1
0	FAM102B
0	HENMT1
1	AKNAD1
0	C1orf52
0	WDR63
0	ATXN7L2
5	GBP4
1	ZNF326
0	HFM1
1	FAM5C
0	GFI1
1	KCNT2
0	AGL
1	VCAM1
0	EXTL2
0	SLC30A7
0	ZNF281
0	ARPC5
0	CADM3
0	NLRP3
4	ZNF496
4	TRIM58
3	SLAMF9
11	OR2M5
1	KCNJ9
0	IGSF8
0	DDR2
0	PEA15
0	PEX19
0	NCSTN
0	VANGL2
3	SLAMF6
0	OLFML2B
3	FCRLB
12	FCGR3B
3	SLC9C2
0	C1orf74
1	LMX1A
1	LRRC52
0	FLVCR1
3	FAM71A
0	ATF3
0	RBM15
0	DENND2D
0	AXDND1
1	TDRD5
1	IER5
0	SNED1
0	BPNT1
1	SPATA17
0	BROX
13	NBPF8
0	ACP6
2	WDR64
0	KIF26B
1	TFB2M
0	CNST
0	PPP1R21
0	KLHDC8A
0	PM20D1
0	PKDCC
3	OXER1
3	HAAO
0	B3GALNT2
3	C1orf147
0	MAPKAPK2
3	IL20
4	IL24
3	FAIM3
1	PIGR
3	FCAMR
1	CAPN2
1	MRPL55
0	C1orf145
0	WDR26
0	REL
0	PUS10
0	PEX13
0	KIAA1841
5	TRIM17
0	RFTN2
2	DISC1
3	CAPN13
0	LRRTM1
1	MEMO1
0	DPY30
0	TYW5
0	C2orf47
0	KCNF1
0	PQLC3
0	ARL5A
0	FAM84A
0	KCNJ3
0	NEUROD1
1	CLHC1
0	FRZB
0	DUSP19
1	CCDC104
1	NUP35
1	CCDC138
5	C2orf48
0	ZSWIM2
0	FBXO41
2	ACTG2
0	C2orf44
0	SMC6
0	VSNL1
12	CCDC74A
0	H3F3A
11	ANKRD30BL
0	ADCK3
1	SLC16A14
12	TEKT4
0	EN1
4	ZNF2
0	SGCB
0	SPATA18
0	NOSTRIN
0	PCDP1
2	CCDC140
0	SGPP2
0	INHBB
0	XIRP2
0	BBS5
10	BIRC8
0	SMARCAD1
1	HPGDS
0	PDLIM5
0	OTUD7B
5	PDHA2
1	STPG2
0	RPRD2
4	ANKRD23
1	CTSS
0	MSX1
1	PACRGL
0	BNIPL
0	C1QTNF7
0	TNFAIP8L2
0	LYSMD1
0	SCNM1
0	TMOD4
0	VPS72
0	ERCC3
1	RNF149
0	IWS1
5	BOLA3
0	CDC42EP3
3	S100A11
4	LCE3D
5	SMCP
4	IVL
4	SPRR3
0	DHX57
5	SPRR2D
0	BMP10
5	PGLYRP4
0	ARHGAP25
4	S100A9
5	S100A12
0	TGFA
4	TDRD10
0	CCNYL1
0	FZD5
0	CRYGC
5	DCAF16
